arm,instance,model,featurizer,featurizer_args,model_args,dataset,dataset_rows,cross_validation,fold,wall_s,featurize_s,fit_s,predict_s,dataset_load_s,peak_rss_mb,peak_vram_mb,epochs,device,X_shape,n_train,n_test,status,task_cost_usd,task_realtime_s,tier,model_class,compute_class,instance_family
batch_cpu,c6id.4xlarge,RandomForestModel,KMersCounts,"{""k"": [1, 2], ""modification_abundance"": false}","{""max_depth"": 20, ""n_estimators"": 1000}",immune_modulation_TLR7,192,nucleobase,3,1.6666560500000287,0.227305379000029,1.1455862299999922,0.055299013999956514,0.006422326999995676,958.992384,,,cpu,"[149, 30]",149.0,43.0,ok,0.001064,14.137,S,RandomForestModel,cpu,c6id
batch_cpu,c6id.4xlarge,RandomForestModel,KMersCounts,"{""k"": [1, 2], ""modification_abundance"": false}","{""max_depth"": 20, ""n_estimators"": 1000}",immune_modulation_TLR7,192,nucleobase,4,1.718098058999999,0.22756540800003222,1.1975326980000318,0.05463420299997779,0.006422326999995676,959.54944,,,cpu,"[162, 30]",162.0,30.0,ok,0.001064,14.137,S,RandomForestModel,cpu,c6id
batch_cpu,c6id.4xlarge,RandomForestModel,KMersCounts,"{""k"": [1, 2], ""modification_abundance"": false}","{""max_depth"": 20, ""n_estimators"": 1000}",immune_modulation_TLR7,192,nucleobase,0,1.7606464979999714,0.25554835599996295,1.1872152249999885,0.05585627599998588,0.006422326999995676,957.947904,,,cpu,"[156, 30]",156.0,36.0,ok,0.001064,14.137,S,RandomForestModel,cpu,c6id
batch_cpu,c6id.4xlarge,RandomForestModel,KMersCounts,"{""k"": [1, 2], ""modification_abundance"": false}","{""max_depth"": 20, ""n_estimators"": 1000}",immune_modulation_TLR7,192,nucleobase,1,1.6530903270000294,0.22856961600001569,1.1310004649999996,0.05407729600000266,0.006422326999995676,958.615552,,,cpu,"[143, 30]",143.0,49.0,ok,0.001064,14.137,S,RandomForestModel,cpu,c6id
batch_cpu,c6id.4xlarge,RandomForestModel,KMersCounts,"{""k"": [1, 2], ""modification_abundance"": false}","{""max_depth"": 20, ""n_estimators"": 1000}",immune_modulation_TLR7,192,nucleobase,2,1.6603201660000195,0.22628659899999093,1.1400181289999978,0.05518561899998531,0.006422326999995676,958.951424,,,cpu,"[147, 30]",147.0,45.0,ok,0.001064,14.137,S,RandomForestModel,cpu,c6id
batch_cpu,c6id.4xlarge,RandomForestModel,KMersCounts,"{""k"": [1, 2], ""modification_abundance"": false}","{""max_depth"": 20, ""n_estimators"": 1000}",immune_modulation_TLR7,192,nucleobase,3,1.6666560500000287,0.227305379000029,1.1455862299999922,0.055299013999956514,0.006422326999995676,958.992384,,,cpu,"[149, 30]",149.0,43.0,ok,0.001064,14.137,S,RandomForestModel,cpu,c6id
batch_cpu,c6id.4xlarge,RandomForestModel,KMersCounts,"{""k"": [1, 2], ""modification_abundance"": false}","{""max_depth"": 20, ""n_estimators"": 1000}",immune_modulation_TLR7,192,nucleobase,4,1.718098058999999,0.22756540800003222,1.1975326980000318,0.05463420299997779,0.006422326999995676,959.54944,,,cpu,"[162, 30]",162.0,30.0,ok,0.001064,14.137,S,RandomForestModel,cpu,c6id
batch_cpu,m6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": true}","{""max_depth"": 30, ""n_estimators"": 100}",immune_modulation_TLR7,192,nucleobase,0,0.6801538189999974,0.3529945459999908,0.030617817000006653,0.001751420000005055,0.008572297000000617,941.617152,,,cpu,"[156, 9]",156.0,36.0,ok,0.0005602917,11.506,S,XGBoostModel,cpu,m6id
batch_cpu,m6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": true}","{""max_depth"": 30, ""n_estimators"": 100}",immune_modulation_TLR7,192,nucleobase,1,0.6597698190000187,0.35006364599996687,0.029130441000006613,0.0019086259999880895,0.008572297000000617,949.907456,,,cpu,"[143, 9]",143.0,49.0,ok,0.0005602917,11.506,S,XGBoostModel,cpu,m6id
batch_cpu,m6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": true}","{""max_depth"": 30, ""n_estimators"": 100}",immune_modulation_TLR7,192,nucleobase,2,0.6162717479999742,0.31906456500001923,0.02649932299999591,0.00139959299997372,0.008572297000000617,950.583296,,,cpu,"[147, 9]",147.0,45.0,ok,0.0005602917,11.506,S,XGBoostModel,cpu,m6id
batch_cpu,m6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": true}","{""max_depth"": 30, ""n_estimators"": 100}",immune_modulation_TLR7,192,nucleobase,3,0.609948739999993,0.3164146320000327,0.027220279999994546,0.0014179199999944103,0.008572297000000617,950.898688,,,cpu,"[149, 9]",149.0,43.0,ok,0.0005602917,11.506,S,XGBoostModel,cpu,m6id
batch_cpu,m6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": true}","{""max_depth"": 30, ""n_estimators"": 100}",immune_modulation_TLR7,192,nucleobase,4,0.6143294450000099,0.3222709850000456,0.03046294000000671,0.001346968999996534,0.008572297000000617,950.94784,,,cpu,"[162, 9]",162.0,30.0,ok,0.0005602917,11.506,S,XGBoostModel,cpu,m6id
batch_cpu,m6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": true}","{""max_depth"": 30, ""n_estimators"": 100}",immune_modulation_TLR7,192,nucleobase,0,0.6801538189999974,0.3529945459999908,0.030617817000006653,0.001751420000005055,0.008572297000000617,941.617152,,,cpu,"[156, 9]",156.0,36.0,ok,0.0005602917,11.506,S,XGBoostModel,cpu,m6id
batch_cpu,m6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": true}","{""max_depth"": 30, ""n_estimators"": 100}",immune_modulation_TLR7,192,nucleobase,1,0.6597698190000187,0.35006364599996687,0.029130441000006613,0.0019086259999880895,0.008572297000000617,949.907456,,,cpu,"[143, 9]",143.0,49.0,ok,0.0005602917,11.506,S,XGBoostModel,cpu,m6id
batch_cpu,m6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": true}","{""max_depth"": 30, ""n_estimators"": 100}",immune_modulation_TLR7,192,nucleobase,2,0.6162717479999742,0.31906456500001923,0.02649932299999591,0.00139959299997372,0.008572297000000617,950.583296,,,cpu,"[147, 9]",147.0,45.0,ok,0.0005602917,11.506,S,XGBoostModel,cpu,m6id
batch_cpu,m6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": true}","{""max_depth"": 30, ""n_estimators"": 100}",immune_modulation_TLR7,192,nucleobase,3,0.609948739999993,0.3164146320000327,0.027220279999994546,0.0014179199999944103,0.008572297000000617,950.898688,,,cpu,"[149, 9]",149.0,43.0,ok,0.0005602917,11.506,S,XGBoostModel,cpu,m6id
batch_cpu,m6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": true}","{""max_depth"": 30, ""n_estimators"": 100}",immune_modulation_TLR7,192,nucleobase,4,0.6143294450000099,0.3222709850000456,0.03046294000000671,0.001346968999996534,0.008572297000000617,950.94784,,,cpu,"[162, 9]",162.0,30.0,ok,0.0005602917,11.506,S,XGBoostModel,cpu,m6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": false}","{""max_depth"": 20, ""n_estimators"": 500}",immune_modulation_TLR7,192,random,0,0.2917407270001604,0.24299064399974668,0.0469589320000523,0.0015338779999183316,0.006731554999987566,939.573248,,,cpu,"[154, 5]",154.0,38.0,ok,0.000448,7.63,S,XGBoostModel,cpu,c6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": false}","{""max_depth"": 20, ""n_estimators"": 500}",immune_modulation_TLR7,192,random,1,0.28274832399984007,0.23608515400019314,0.044931045999874186,0.0014772250001442444,0.006731554999987566,950.571008,,,cpu,"[154, 5]",154.0,38.0,ok,0.000448,7.63,S,XGBoostModel,cpu,c6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": false}","{""max_depth"": 20, ""n_estimators"": 500}",immune_modulation_TLR7,192,random,2,0.2794607690002522,0.23361764299988863,0.04407684500029063,0.0015452439997716283,0.006731554999987566,950.775808,,,cpu,"[154, 5]",154.0,38.0,ok,0.000448,7.63,S,XGBoostModel,cpu,c6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": false}","{""max_depth"": 20, ""n_estimators"": 500}",immune_modulation_TLR7,192,random,3,0.2861546230001295,0.23912938800003758,0.04523088399992048,0.0015737610001451685,0.006731554999987566,950.820864,,,cpu,"[154, 5]",154.0,38.0,ok,0.000448,7.63,S,XGBoostModel,cpu,c6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": false}","{""max_depth"": 20, ""n_estimators"": 500}",immune_modulation_TLR7,192,random,4,0.2845188250003048,0.23863870100012718,0.04416977900018537,0.001496088999829226,0.006731554999987566,950.82496,,,cpu,"[154, 5]",154.0,38.0,ok,0.000448,7.63,S,XGBoostModel,cpu,c6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": false}","{""max_depth"": 20, ""n_estimators"": 500}",immune_modulation_TLR7,192,random,0,0.2917407270001604,0.24299064399974668,0.0469589320000523,0.0015338779999183316,0.006731554999987566,939.573248,,,cpu,"[154, 5]",154.0,38.0,ok,0.000448,7.63,S,XGBoostModel,cpu,c6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": false}","{""max_depth"": 20, ""n_estimators"": 500}",immune_modulation_TLR7,192,random,1,0.28274832399984007,0.23608515400019314,0.044931045999874186,0.0014772250001442444,0.006731554999987566,950.571008,,,cpu,"[154, 5]",154.0,38.0,ok,0.000448,7.63,S,XGBoostModel,cpu,c6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": false}","{""max_depth"": 20, ""n_estimators"": 500}",immune_modulation_TLR7,192,random,2,0.2794607690002522,0.23361764299988863,0.04407684500029063,0.0015452439997716283,0.006731554999987566,950.775808,,,cpu,"[154, 5]",154.0,38.0,ok,0.000448,7.63,S,XGBoostModel,cpu,c6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": false}","{""max_depth"": 20, ""n_estimators"": 500}",immune_modulation_TLR7,192,random,3,0.2861546230001295,0.23912938800003758,0.04523088399992048,0.0015737610001451685,0.006731554999987566,950.820864,,,cpu,"[154, 5]",154.0,38.0,ok,0.000448,7.63,S,XGBoostModel,cpu,c6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1], ""modification_abundance"": false}","{""max_depth"": 20, ""n_estimators"": 500}",immune_modulation_TLR7,192,random,4,0.2845188250003048,0.23863870100012718,0.04416977900018537,0.001496088999829226,0.006731554999987566,950.82496,,,cpu,"[154, 5]",154.0,38.0,ok,0.000448,7.63,S,XGBoostModel,cpu,c6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""ridge""}",siRNA1,2431,nucleobase,0,15.72362414099996,9.002608715999997,0.014474839000001793,0.002506508000010399,0.08859447499997941,975.802368,,,cpu,"[1777, 378]",1777.0,654.0,ok,0.0028344166,78.9,M,LinearModel,cpu,m6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""ridge""}",siRNA1,2431,nucleobase,1,13.996842838999953,9.30705279800003,0.016546877999985554,0.0026104199999963384,0.08859447499997941,982.900736,,,cpu,"[1923, 378]",1923.0,508.0,ok,0.0028344166,78.9,M,LinearModel,cpu,m6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""ridge""}",siRNA1,2431,nucleobase,2,13.646489568999982,9.083472881999967,0.017578670999967017,0.002676038000004155,0.08859447499997941,984.399872,,,cpu,"[2011, 378]",2011.0,420.0,ok,0.0028344166,78.9,M,LinearModel,cpu,m6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""ridge""}",siRNA1,2431,nucleobase,3,13.751338096999973,9.063296331000004,0.013716103999968254,0.003440469999986817,0.08859447499997941,986.566656,,,cpu,"[1914, 378]",1914.0,517.0,ok,0.0028344166,78.9,M,LinearModel,cpu,m6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""ridge""}",siRNA1,2431,nucleobase,4,13.175191419999976,8.709055786000022,0.016038810999987163,0.0035811329999546615,0.08859447499997941,985.849856,,,cpu,"[1902, 378]",1902.0,529.0,ok,0.0028344166,78.9,M,LinearModel,cpu,m6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""ridge""}",siRNA1,2431,nucleobase,0,15.72362414099996,9.002608715999997,0.014474839000001793,0.002506508000010399,0.08859447499997941,975.802368,,,cpu,"[1777, 378]",1777.0,654.0,ok,0.0028344166,78.9,M,LinearModel,cpu,m6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""ridge""}",siRNA1,2431,nucleobase,1,13.996842838999953,9.30705279800003,0.016546877999985554,0.0026104199999963384,0.08859447499997941,982.900736,,,cpu,"[1923, 378]",1923.0,508.0,ok,0.0028344166,78.9,M,LinearModel,cpu,m6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""ridge""}",siRNA1,2431,nucleobase,2,13.646489568999982,9.083472881999967,0.017578670999967017,0.002676038000004155,0.08859447499997941,984.399872,,,cpu,"[2011, 378]",2011.0,420.0,ok,0.0028344166,78.9,M,LinearModel,cpu,m6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""ridge""}",siRNA1,2431,nucleobase,3,13.751338096999973,9.063296331000004,0.013716103999968254,0.003440469999986817,0.08859447499997941,986.566656,,,cpu,"[1914, 378]",1914.0,517.0,ok,0.0028344166,78.9,M,LinearModel,cpu,m6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""ridge""}",siRNA1,2431,nucleobase,4,13.175191419999976,8.709055786000022,0.016038810999987163,0.0035811329999546615,0.08859447499997941,985.849856,,,cpu,"[1902, 378]",1902.0,529.0,ok,0.0028344166,78.9,M,LinearModel,cpu,m6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1, 2], ""modification_abundance"": false}","{""max_depth"": 30, ""n_estimators"": 1000}",immune_modulation_TLR7,192,nucleobase,0,0.5847224140002254,0.238717921999978,0.08170248400028868,0.0015796970001247246,0.006643675000304938,946.102272,,,cpu,"[156, 30]",156.0,36.0,ok,0.001008,9.151,S,XGBoostModel,cpu,c6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1, 2], ""modification_abundance"": false}","{""max_depth"": 30, ""n_estimators"": 1000}",immune_modulation_TLR7,192,nucleobase,1,0.5656869800000095,0.23899472599987348,0.07361855299996023,0.001684001999819884,0.006643675000304938,955.441152,,,cpu,"[143, 30]",143.0,49.0,ok,0.001008,9.151,S,XGBoostModel,cpu,c6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1, 2], ""modification_abundance"": false}","{""max_depth"": 30, ""n_estimators"": 1000}",immune_modulation_TLR7,192,nucleobase,2,0.5563788179997573,0.23338507900007244,0.07498554499989041,0.001661190000049828,0.006643675000304938,955.817984,,,cpu,"[147, 30]",147.0,45.0,ok,0.001008,9.151,S,XGBoostModel,cpu,c6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1, 2], ""modification_abundance"": false}","{""max_depth"": 30, ""n_estimators"": 1000}",immune_modulation_TLR7,192,nucleobase,3,0.5688747260001037,0.24143592500013256,0.07337607699992077,0.0017402539997419808,0.006643675000304938,955.86304,,,cpu,"[149, 30]",149.0,43.0,ok,0.001008,9.151,S,XGBoostModel,cpu,c6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1, 2], ""modification_abundance"": false}","{""max_depth"": 30, ""n_estimators"": 1000}",immune_modulation_TLR7,192,nucleobase,4,0.5673794290000842,0.2350596409996797,0.07961490299976504,0.0017200040001625894,0.006643675000304938,955.867136,,,cpu,"[162, 30]",162.0,30.0,ok,0.001008,9.151,S,XGBoostModel,cpu,c6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1, 2], ""modification_abundance"": false}","{""max_depth"": 30, ""n_estimators"": 1000}",immune_modulation_TLR7,192,nucleobase,0,0.5847224140002254,0.238717921999978,0.08170248400028868,0.0015796970001247246,0.006643675000304938,946.102272,,,cpu,"[156, 30]",156.0,36.0,ok,0.001008,9.151,S,XGBoostModel,cpu,c6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1, 2], ""modification_abundance"": false}","{""max_depth"": 30, ""n_estimators"": 1000}",immune_modulation_TLR7,192,nucleobase,1,0.5656869800000095,0.23899472599987348,0.07361855299996023,0.001684001999819884,0.006643675000304938,955.441152,,,cpu,"[143, 30]",143.0,49.0,ok,0.001008,9.151,S,XGBoostModel,cpu,c6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1, 2], ""modification_abundance"": false}","{""max_depth"": 30, ""n_estimators"": 1000}",immune_modulation_TLR7,192,nucleobase,2,0.5563788179997573,0.23338507900007244,0.07498554499989041,0.001661190000049828,0.006643675000304938,955.817984,,,cpu,"[147, 30]",147.0,45.0,ok,0.001008,9.151,S,XGBoostModel,cpu,c6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1, 2], ""modification_abundance"": false}","{""max_depth"": 30, ""n_estimators"": 1000}",immune_modulation_TLR7,192,nucleobase,3,0.5688747260001037,0.24143592500013256,0.07337607699992077,0.0017402539997419808,0.006643675000304938,955.86304,,,cpu,"[149, 30]",149.0,43.0,ok,0.001008,9.151,S,XGBoostModel,cpu,c6id
batch_cpu,c6id.24xlarge,XGBoostModel,KMersCounts,"{""k"": [1, 2], ""modification_abundance"": false}","{""max_depth"": 30, ""n_estimators"": 1000}",immune_modulation_TLR7,192,nucleobase,4,0.5673794290000842,0.2350596409996797,0.07961490299976504,0.0017200040001625894,0.006643675000304938,955.867136,,,cpu,"[162, 30]",162.0,30.0,ok,0.001008,9.151,S,XGBoostModel,cpu,c6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""standard""}",siRNA1,2431,nucleobase,0,15.750599468000019,9.29872303999997,0.0448869059999879,0.003584932999956436,0.061371474999987186,981.0944,,,cpu,"[1777, 378]",1777.0,654.0,ok,0.0029003333,78.119,M,LinearModel,cpu,m6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""standard""}",siRNA1,2431,nucleobase,1,13.84759183600005,9.366758576999985,0.04539991199999349,0.0026493850000406383,0.061371474999987186,982.237184,,,cpu,"[1923, 378]",1923.0,508.0,ok,0.0029003333,78.119,M,LinearModel,cpu,m6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""standard""}",siRNA1,2431,nucleobase,2,13.267628072000036,8.719705126000008,0.038361485999985234,0.0020431400000120448,0.061371474999987186,982.69184,,,cpu,"[2011, 378]",2011.0,420.0,ok,0.0029003333,78.119,M,LinearModel,cpu,m6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""standard""}",siRNA1,2431,nucleobase,3,13.272116245000007,8.940911471999982,0.05626449300001468,0.0026895280000189814,0.061371474999987186,988.30336,,,cpu,"[1914, 378]",1914.0,517.0,ok,0.0029003333,78.119,M,LinearModel,cpu,m6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""standard""}",siRNA1,2431,nucleobase,4,13.72378594199995,9.114771907999966,0.04442112600003156,0.0029450650000057976,0.061371474999987186,988.07808,,,cpu,"[1902, 378]",1902.0,529.0,ok,0.0029003333,78.119,M,LinearModel,cpu,m6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""standard""}",siRNA1,2431,nucleobase,0,15.750599468000019,9.29872303999997,0.0448869059999879,0.003584932999956436,0.061371474999987186,981.0944,,,cpu,"[1777, 378]",1777.0,654.0,ok,0.0029003333,78.119,M,LinearModel,cpu,m6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""standard""}",siRNA1,2431,nucleobase,1,13.84759183600005,9.366758576999985,0.04539991199999349,0.0026493850000406383,0.061371474999987186,982.237184,,,cpu,"[1923, 378]",1923.0,508.0,ok,0.0029003333,78.119,M,LinearModel,cpu,m6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""standard""}",siRNA1,2431,nucleobase,2,13.267628072000036,8.719705126000008,0.038361485999985234,0.0020431400000120448,0.061371474999987186,982.69184,,,cpu,"[2011, 378]",2011.0,420.0,ok,0.0029003333,78.119,M,LinearModel,cpu,m6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""standard""}",siRNA1,2431,nucleobase,3,13.272116245000007,8.940911471999982,0.05626449300001468,0.0026895280000189814,0.061371474999987186,988.30336,,,cpu,"[1914, 378]",1914.0,517.0,ok,0.0029003333,78.119,M,LinearModel,cpu,m6id
batch_cpu,m6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""type"": ""standard""}",siRNA1,2431,nucleobase,4,13.72378594199995,9.114771907999966,0.04442112600003156,0.0029450650000057976,0.061371474999987186,988.07808,,,cpu,"[1902, 378]",1902.0,529.0,ok,0.0029003333,78.119,M,LinearModel,cpu,m6id
batch_cpu,m6id.24xlarge,NearestNeighborsModel,OneHotEncoder,"{""encode_components"": [""base""]}","{""n_neighbors"": 5}",siRNA1,2431,random,0,10.51091702499997,10.359515577000025,0.001237590000016553,0.14955838599996696,0.08386480000001484,1031.790592,,,cpu,"[1945, 210]",1945.0,486.0,ok,0.0018456667,49.527,M,NearestNeighborsModel,cpu,m6id
batch_cpu,m6id.24xlarge,NearestNeighborsModel,OneHotEncoder,"{""encode_components"": [""base""]}","{""n_neighbors"": 5}",siRNA1,2431,random,1,8.520190715000012,8.40210287299999,0.0003985540000144283,0.11696408799997471,0.08386480000001484,1006.702592,,,cpu,"[1945, 210]",1945.0,486.0,ok,0.0018456667,49.527,M,NearestNeighborsModel,cpu,m6id
batch_cpu,m6id.24xlarge,NearestNeighborsModel,OneHotEncoder,"{""encode_components"": [""base""]}","{""n_neighbors"": 5}",siRNA1,2431,random,2,7.939785927000003,7.819448328000021,0.000327542999968955,0.11957249900001443,0.08386480000001484,1003.86816,,,cpu,"[1945, 210]",1945.0,486.0,ok,0.0018456667,49.527,M,NearestNeighborsModel,cpu,m6id
batch_cpu,m6id.24xlarge,NearestNeighborsModel,OneHotEncoder,"{""encode_components"": [""base""]}","{""n_neighbors"": 5}",siRNA1,2431,random,3,7.4132232000000045,7.301401353000017,0.00031849000004058325,0.1111239619999651,0.08386480000001484,1011.462144,,,cpu,"[1945, 210]",1945.0,486.0,ok,0.0018456667,49.527,M,NearestNeighborsModel,cpu,m6id
batch_cpu,m6id.24xlarge,NearestNeighborsModel,OneHotEncoder,"{""encode_components"": [""base""]}","{""n_neighbors"": 5}",siRNA1,2431,random,4,7.449988516000019,7.340071617000035,0.0003416209999613784,0.1092101630000002,0.08386480000001484,1007.296512,,,cpu,"[1945, 210]",1945.0,486.0,ok,0.0018456667,49.527,M,NearestNeighborsModel,cpu,m6id
batch_cpu,m6id.24xlarge,NearestNeighborsModel,OneHotEncoder,"{""encode_components"": [""base""]}","{""n_neighbors"": 5}",siRNA1,2431,random,0,10.51091702499997,10.359515577000025,0.001237590000016553,0.14955838599996696,0.08386480000001484,1031.790592,,,cpu,"[1945, 210]",1945.0,486.0,ok,0.0018456667,49.527,M,NearestNeighborsModel,cpu,m6id
batch_cpu,m6id.24xlarge,NearestNeighborsModel,OneHotEncoder,"{""encode_components"": [""base""]}","{""n_neighbors"": 5}",siRNA1,2431,random,1,8.520190715000012,8.40210287299999,0.0003985540000144283,0.11696408799997471,0.08386480000001484,1006.702592,,,cpu,"[1945, 210]",1945.0,486.0,ok,0.0018456667,49.527,M,NearestNeighborsModel,cpu,m6id
batch_cpu,m6id.24xlarge,NearestNeighborsModel,OneHotEncoder,"{""encode_components"": [""base""]}","{""n_neighbors"": 5}",siRNA1,2431,random,2,7.939785927000003,7.819448328000021,0.000327542999968955,0.11957249900001443,0.08386480000001484,1003.86816,,,cpu,"[1945, 210]",1945.0,486.0,ok,0.0018456667,49.527,M,NearestNeighborsModel,cpu,m6id
batch_cpu,m6id.24xlarge,NearestNeighborsModel,OneHotEncoder,"{""encode_components"": [""base""]}","{""n_neighbors"": 5}",siRNA1,2431,random,3,7.4132232000000045,7.301401353000017,0.00031849000004058325,0.1111239619999651,0.08386480000001484,1011.462144,,,cpu,"[1945, 210]",1945.0,486.0,ok,0.0018456667,49.527,M,NearestNeighborsModel,cpu,m6id
batch_cpu,m6id.24xlarge,NearestNeighborsModel,OneHotEncoder,"{""encode_components"": [""base""]}","{""n_neighbors"": 5}",siRNA1,2431,random,4,7.449988516000019,7.340071617000035,0.0003416209999613784,0.1092101630000002,0.08386480000001484,1007.296512,,,cpu,"[1945, 210]",1945.0,486.0,ok,0.0018456667,49.527,M,NearestNeighborsModel,cpu,m6id
batch_cpu,c6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base""]}","{""type"": ""ridge""}",immune_modulation_TLR7,192,nucleobase,0,0.7061812659999305,0.43589578799992523,0.0017003219995785912,0.0003727949997482938,0.00666905299976861,942.002176,,,cpu,"[156, 100]",156.0,36.0,ok,0.001064,10.521,S,LinearModel,cpu,c6id
batch_cpu,c6id.24xlarge,LinearModel,OneHotEncoder,"{""encode_components"": [""base""]}","{""type"": ""ridge""}",immune_modulation_TLR7,192,nucleobase,1,0.6687250059999315,0.40694042200038893,0.0011381839999557997,0.00019019500041395077,0.00666905299976861,944.136192,,,cpu,"[143, 100]",143.0,49.0,ok,0.001064,10.521,S,LinearModel,cpu,c6id
